
157.0,352000000.0,-0.027999999999991587,0.2798574607497926,-2.4842466385589193,1.7207673464102067,2.0000000000000004,0.23816651972664876,-2.5087500160149525,1.6591070800171852
157.0,368000000.0,0.015999999999991132,0.31437534181187354,-2.4807394676581027,1.7365573464102066,1.999999999999999,0.30301524980609124,-2.5006897999887294,1.6866445156450973
157.0,424000000.0,0.056000000000011596,0.4276140629351174,-2.462699609487467,1.7523473464102084,1.999999999999999,0.37138442013881645,-2.486087290607949,1.7139993877578925
157.0,440000000.0,0.015999999999991132,0.45431649780357924,-2.4604065936994717,1.783917346410206,2.000000000000001,0.4350032603716353,-2.487947063257214,1.7348406089923667
157.0,476000000.0,0.036000000000001364,0.5271481213091004,-2.4439520629842764,1.8154973464102078,1.999999999999998,0.5060949111603406,-2.488398290940421,1.756049673757569
157.0,524000000.0,0.04800000000000182,0.6231186459841711,-2.421066595268945,1.8470673464102063,1.9999999999999987,0.5722019607970491,-2.4611726427978136,1.7850119023321
157.0,556000000.0,0.03200000000001069,0.6797398486009946,-2.405713753873797,1.8786373464102066,1.9999999999999982,0.6369807740638046,-2.4494711469518724,1.8198176498225647
157.0,584000000.0,0.027999999999991587,0.7359938770055411,-2.389054927511562,1.9102173464102066,1.999999999999998,0.7035756262673681,-2.4376307855232273,1.8424134120442628
157.0,600000000.0,0.015999999999991132,0.7692576574498018,-2.3791905620679445,1.9260023464102067,2.0,0.7652303947238072,-2.415672316859656,1.879058033413438
157.0,648000000.0,0.04800000000000182,0.8545812724189608,-2.3485258401054163,1.941787346410207,2.0,0.8285773252449764,-2.397939454895391,1.9000347455608353
157.0,684000000.0,0.036000000000001364,0.9249672689145264,-2.3235756003611487,1.9733573464102072,1.9999999999999978,0.8926738867386632,-2.3693336517155577,1.91971591228992
157.0,716000000.0,0.03200000000001069,0.9862428548636796,-2.297311009178731,2.004937346410207,2.0000000000000018,0.9507808969925784,-2.329121574233968,1.9405589816752218
157.0,764000000.0,0.04800000000000182,1.0687723776235145,-2.2597855277405063,2.0365073464102075,2.000000000000001,1.0801353242318426,-2.2838022022303863,2.0007589854537837
157.0,796000000.0,0.031999999999982265,1.1285716161160224,-2.2303266260761565,2.0680873464102056,1.9999999999999993,1.1330062451044531,-2.2388556084578917,2.0392615290321388
157.0,832000000.0,0.036000000000001364,1.1945462194826044,-2.195376562568517,2.0838723464102076,2.0000000000000004,1.1985317461357603,-2.2287876093225183,2.062658935654886
157.0,864000000.0,0.03200000000001069,1.2458973954767336,-2.1670069573228012,2.0996573464102077,2.0000000000000004,1.2547374101749393,-2.184484314657316,2.0808731875586095
157.0,900000000.0,0.036000000000001364,1.3103696517806933,-2.1294161464601165,2.1312273464102063,2.000000000000002,1.3170437302614257,-2.1554332816351938,2.0899248609020797
157.0,932000000.0,0.031999999999982265,1.3663880110589426,-2.093273272467036,2.162807346410209,1.9999999999999971,1.3743430894369069,-2.1268287885356085,2.1310960823465885
157.0,964000000.0,0.03200000000001069,1.415184642081535,-2.060717072837587,2.1943773464102074,1.9999999999999996,1.4307801108662939,-2.092742092706859,2.15968080478812
157.0,996000000.0,0.03200000000001069,1.469528768445338,-2.0221099967852796,2.2259573464102065,2.0,1.4805618995728174,-2.0414831842939525,2.193395082568455
158.0,32000000.0,0.036000000000001364,1.5291048097795037,-1.977111641999802,2.2575273464102077,2.0000000000000027,1.5284455575553735,-1.9959085674640114,2.224292856119414
158.0,64000000.0,0.031999999999982265,1.5749706570965798,-1.940539189362359,2.273312346410208,1.9999999999999987,1.5860788054500146,-1.9620887059561753,2.253600458428804
158.0,100000000.0,0.036000000000001364,1.632472684518599,-1.8929090733277696,2.289097346410208,1.9999999999999987,1.6596127542465413,-1.9423729302618356,2.2637418462226853
158.0,132000000.0,0.03200000000001069,1.682754686870564,-1.849179094715974,2.3206773464102075,2.000000000000002,1.6935960294268477,-1.8787867575479036,2.278446105229219
158.0,164000000.0,0.031999999999982265,1.7253987596010636,-1.8088917636718747,2.3522473464102065,2.0,1.7481209312597552,-1.836552708229778,2.309116764061843
158.0,196000000.0,0.03200000000001069,1.7729759301124903,-1.7622001214584686,2.3838173464102086,1.9999999999999978,1.8063308472350101,-1.8020651730542374,2.333626961747768
158.0,232000000.0,0.036000000000001364,1.8246390342365906,-1.7083013505351077,2.4153973464102063,2.0000000000000013,1.8352417706539037,-1.7408677477037255,2.3832787101854436
